"campaign_id","date","channel","campaign_type","device_type","os","country","impressions","clicks","conversions","spend_usd","revenue_usd"
"MOLOCO_CAMP_008","2025-06-17","Moloco","retargeting","Desktop","Desktop","Germany","14557","327","24","1552.14","1396.93"
"GOOGLE_CAMP_050","2025-07-11","Google","acquisition","Desktop","Desktop","Canada","4039","139","14","7093.66","7803.03"
"GOOGLE_CAMP_035","2025-06-12","Google","acquisition","Desktop","Desktop","UK","1590","32","7","1015.57","1117.13"
"META_CAMP_028","2025-06-13","Meta","acquisition","Desktop","Desktop","Canada","1000","25","6","2378.49","2259.57"
"META_CAMP_043","2025-06-17","Meta","acquisition","Mobile","iOS","Japan","2724","50","8","15000.0","14250.0"
"GOOGLE_CAMP_030","2025-06-26","Google","acquisition","Mobile","iOS","Germany","2964","47","5","328.8","361.68"
"GOOGLE_CAMP_046","2025-06-27","Google","acquisition","Desktop","Desktop","UK","1000","34","6","8433.46","9276.81"
"GOOGLE_CAMP_011","2025-07-03","Google","acquisition","Desktop","Desktop","USA","15125","679","129","2787.36","3066.1"
"GOOGLE_CAMP_008","2025-07-12","Google","acquisition","Desktop","Desktop","Germany","2196","40","3","798.08","877.89"
"GOOGLE_CAMP_008","2025-06-27","Google","acquisition","Mobile","Android","India","2771","65","10","2523.05","2775.36"
"GOOGLE_CAMP_026","2025-06-19","Google","acquisition","Mobile","iOS","UK","1000","37","1","1530.43","1683.47"
"META_CAMP_004","2025-07-02","Meta","acquisition","Mobile","iOS","Germany","11526","331","61","15000.0","14250.0"
"META_CAMP_022","2025-06-30","Meta","acquisition","Desktop","Desktop","Canada","16830","367","59","9980.24","9481.23"
"GOOGLE_CAMP_026","2025-06-22","Google","acquisition","Mobile","Android","USA","20000","949","230","6443.9","7088.29"
"AFFILIATE_CAMP_024","2025-07-01","Affiliate","acquisition","Mobile","iOS","Japan","11421","151","43","2101.5","1365.98"
"META_CAMP_039","2025-07-01","Meta","acquisition","Mobile","iOS","UK","3202","58","5","4886.79","4642.45"
"AFFILIATE_CAMP_023","2025-07-01","Affiliate","acquisition","Desktop","Desktop","UK","20000","558","74","2363.89","1536.53"
"GOOGLE_CAMP_028","2025-06-19","Google","acquisition","Mobile","Android","Brazil","3747","31","3","4676.74","5144.41"
"MOLOCO_CAMP_011","2025-06-15","Moloco","retargeting","Desktop","Desktop","Canada","15528","110","11","1295.15","1165.64"
"GOOGLE_CAMP_031","2025-06-26","Google","acquisition","Mobile","iOS","Japan","2720","33","8","147.64","162.4"
"META_CAMP_028","2025-06-15","Meta","acquisition","Desktop","Desktop","Canada","1000","41","6","1178.77","1119.83"
"GOOGLE_CAMP_038","2025-06-25","Google","acquisition","Mobile","Android","Japan","10961","441","101","831.35","914.49"
"META_CAMP_033","2025-07-06","Meta","acquisition","Mobile","Android","Germany","10485","67","12","2503.19","2378.03"
"GOOGLE_CAMP_049","2025-07-02","Google","acquisition","Desktop","Desktop","Canada","4642","217","22","1914.14","2105.55"
"META_CAMP_009","2025-07-09","Meta","acquisition","Mobile","iOS","Canada","4364","40","11","1353.96","1286.26"
"GOOGLE_CAMP_027","2025-06-12","Google","acquisition","Mobile","iOS","Japan","1000","43","7","2412.49","2653.74"
"TIKTOK_CAMP_045","2025-06-13","TikTok","acquisition","Mobile","Android","UK","14492","159","12","588.58","788.7"
"META_CAMP_038","2025-06-23","Meta","acquisition","Mobile","iOS","Germany","1000","37","2","1446.93","1374.58"
"GOOGLE_CAMP_013","2025-06-26","Google","acquisition","Mobile","Android","Canada","19655","885","251","958.78","1054.66"
"GOOGLE_CAMP_017","2025-06-16","Google","acquisition","Desktop","Desktop","Germany","5786","75","11","2625.96","2888.56"
"AFFILIATE_CAMP_042","2025-07-05","Affiliate","acquisition","Desktop","Desktop","UK","6088","146","37","487.7","317.0"
"GOOGLE_CAMP_027","2025-07-07","Google","acquisition","Desktop","Desktop","Germany","1000","33","8","47.21","51.93"
"GOOGLE_CAMP_037","2025-07-08","Google","acquisition","Mobile","iOS","Japan","12509","70","2","1432.58","1575.84"
"GOOGLE_CAMP_013","2025-06-21","Google","acquisition","Desktop","Desktop","India","14258","187","20","1008.44","1109.28"
"META_CAMP_007","2025-06-19","Meta","acquisition","Mobile","iOS","UK","2599","36","6","10151.62","9644.04"
"GOOGLE_CAMP_021","2025-06-24","Google","acquisition","Mobile","iOS","USA","9563","93","11","3047.36","3352.1"
"GOOGLE_CAMP_031","2025-07-02","Google","acquisition","Mobile","iOS","UK","1000","32","2","4323.53","4755.88"
"GOOGLE_CAMP_001","2025-07-09","Google","acquisition","Mobile","iOS","India","11640","451","55","434.1","477.51"
"GOOGLE_CAMP_011","2025-06-13","Google","acquisition","Desktop","Desktop","Canada","7350","314","51","3030.41","3333.45"
"GOOGLE_CAMP_006","2025-06-22","Google","acquisition","Mobile","iOS","Brazil","10115","272","47","1003.21","1103.53"
"GOOGLE_CAMP_032","2025-06-27","Google","acquisition","Mobile","Android","USA","2300","43","9","119.38","131.32"
"TABOOLA_CAMP_048","2025-06-17","Taboola","acquisition","Mobile","Android","USA","1000","26","5","35.54","21.32"
"GOOGLE_CAMP_012","2025-06-17","Google","acquisition","Mobile","iOS","UK","20000","622","43","213.87","235.26"
"META_CAMP_045","2025-06-27","Meta","acquisition","Mobile","Android","Japan","20000","789","108","533.05","506.4"
"GOOGLE_CAMP_044","2025-07-05","Google","acquisition","Mobile","Android","Japan","14893","168","30","1289.0","1417.9"
"GOOGLE_CAMP_031","2025-06-16","Google","acquisition","Mobile","Android","USA","5976","40","0","5933.1","6526.41"
"MOLOCO_CAMP_015","2025-06-30","Moloco","retargeting","Mobile","Android","Japan","20000","883","130","737.42","663.68"
"AFFILIATE_CAMP_006","2025-07-02","Affiliate","acquisition","Mobile","Android","Germany","17092","519","46","4634.24","3012.26"
"MOLOCO_CAMP_014","2025-06-14","Moloco","retargeting","Mobile","iOS","India","1056","35","3","72.19","64.97"
"MOLOCO_CAMP_016","2025-07-05","Moloco","retargeting","Mobile","iOS","UK","15407","549","57","475.86","428.27"
"AFFILIATE_CAMP_014","2025-06-29","Affiliate","acquisition","Desktop","Desktop","USA","4016","55","2","3634.04","2362.13"
"META_CAMP_001","2025-07-01","Meta","acquisition","Mobile","Android","India","2160","76","6","761.47","723.4"
"MOLOCO_CAMP_014","2025-06-23","Moloco","retargeting","Mobile","Android","Japan","1552","8","0","3377.23","3039.51"
"META_CAMP_020","2025-06-25","Meta","acquisition","Desktop","Desktop","UK","3145","155","8","2175.27","2066.51"
"GOOGLE_CAMP_040","2025-07-08","Google","acquisition","Desktop","Desktop","USA","3422","52","1","3667.94","4034.73"
"META_CAMP_029","2025-07-09","Meta","acquisition","Mobile","Android","Japan","1101","44","3","6644.17","6311.96"
"GOOGLE_CAMP_004","2025-07-05","Google","acquisition","Mobile","Android","India","7676","308","61","295.6","325.16"
"AFFILIATE_CAMP_004","2025-06-14","Affiliate","acquisition","Mobile","iOS","Japan","3224","159","15","2296.48","1492.71"
"GOOGLE_CAMP_003","2025-06-12","Google","acquisition","Mobile","Android","UK","1000","41","1","2679.62","2947.58"
"TABOOLA_CAMP_044","2025-06-19","Taboola","acquisition","Desktop","Desktop","UK","14694","681","160","2437.03","1462.22"
"GOOGLE_CAMP_044","2025-06-17","Google","acquisition","Mobile","iOS","Canada","2431","58","11","3247.68","3572.45"
"META_CAMP_023","2025-07-05","Meta","acquisition","Mobile","Android","Japan","2076","40","1","1773.43","1684.76"
"GOOGLE_CAMP_007","2025-06-13","Google","acquisition","Desktop","Desktop","India","1454","47","3","2012.71","2213.98"
"GOOGLE_CAMP_001","2025-06-29","Google","acquisition","Desktop","Desktop","UK","3187","85","8","3709.27","4080.2"
"MOLOCO_CAMP_010","2025-06-23","Moloco","retargeting","Mobile","Android","India","1000","9","0","836.48","752.83"
"MOLOCO_CAMP_044","2025-07-04","Moloco","retargeting","Desktop","Desktop","Germany","1073","15","3","5785.74","5207.17"
"GOOGLE_CAMP_001","2025-06-24","Google","acquisition","Mobile","Android","Japan","6122","268","15","3504.34","3854.77"
"META_CAMP_033","2025-06-13","Meta","acquisition","Mobile","Android","India","20000","121","34","4067.97","3864.57"
"TIKTOK_CAMP_022","2025-07-01","TikTok","acquisition","Desktop","Desktop","Canada","9589","369","63","1424.92","1909.39"
"GOOGLE_CAMP_006","2025-06-14","Google","acquisition","Desktop","Desktop","UK","1000","32","2","1575.3","1732.83"
"GOOGLE_CAMP_010","2025-06-13","Google","acquisition","Mobile","iOS","UK","11423","275","11","2642.21","2906.43"
"GOOGLE_CAMP_007","2025-07-08","Google","acquisition","Desktop","Desktop","Canada","13590","387","27","24.9","27.39"
"GOOGLE_CAMP_029","2025-06-18","Google","acquisition","Desktop","Desktop","Canada","17194","493","82","423.76","466.14"
"GOOGLE_CAMP_048","2025-07-03","Google","acquisition","Mobile","Android","UK","8891","192","39","7395.62","8135.18"
"META_CAMP_040","2025-06-19","Meta","acquisition","Mobile","Android","Brazil","3506","49","7","5284.41","5020.19"
"GOOGLE_CAMP_039","2025-06-19","Google","acquisition","Desktop","Desktop","Germany","1230","40","1","4837.48","5321.23"
"GOOGLE_CAMP_015","2025-06-21","Google","acquisition","Mobile","Android","Germany","16208","184","39","1138.47","1252.32"
"AFFILIATE_CAMP_005","2025-06-15","Affiliate","acquisition","Desktop","Desktop","Germany","1000","9","2","2336.21","1518.54"
"GOOGLE_CAMP_008","2025-06-21","Google","acquisition","Desktop","Desktop","USA","3387","111","32","853.95","939.35"
"GOOGLE_CAMP_001","2025-06-20","Google","acquisition","Mobile","Android","Germany","8349","169","23","2998.29","3298.12"
"TABOOLA_CAMP_011","2025-07-03","Taboola","acquisition","Mobile","Android","UK","2645","101","6","1267.11","760.27"
"META_CAMP_044","2025-06-19","Meta","acquisition","Mobile","Android","India","1000","47","13","1798.06","1708.16"
"GOOGLE_CAMP_007","2025-06-22","Google","acquisition","Mobile","Android","Germany","8062","382","111","491.45","540.6"
"AFFILIATE_CAMP_024","2025-07-08","Affiliate","acquisition","Desktop","Desktop","Germany","2056","94","10","10640.3","6916.2"
"MOLOCO_CAMP_002","2025-07-08","Moloco","retargeting","Mobile","Android","Germany","4028","192","52","4622.21","4159.99"
"META_CAMP_008","2025-07-12","Meta","acquisition","Desktop","Desktop","USA","1000","18","4","536.89","510.05"
"GOOGLE_CAMP_023","2025-06-12","Google","acquisition","Mobile","iOS","Canada","11066","94","15","3890.54","4279.59"
"GOOGLE_CAMP_036","2025-06-24","Google","acquisition","Mobile","Android","Brazil","2439","113","17","8345.42","9179.96"
"GOOGLE_CAMP_017","2025-06-19","Google","acquisition","Mobile","Android","Canada","14028","431","40","335.37","368.91"
"META_CAMP_025","2025-07-10","Meta","acquisition","Mobile","iOS","Canada","2535","36","6","5816.26","5525.45"
"GOOGLE_CAMP_024","2025-07-02","Google","acquisition","Mobile","Android","Brazil","6518","69","20","1236.04","1359.64"
"GOOGLE_CAMP_015","2025-07-01","Google","acquisition","Desktop","Desktop","USA","20000","172","7","4585.46","5044.01"
"GOOGLE_CAMP_005","2025-06-30","Google","acquisition","Mobile","iOS","Brazil","13995","685","152","1299.5","1429.45"
"GOOGLE_CAMP_043","2025-06-16","Google","acquisition","Desktop","Desktop","USA","4022","26","5","1852.17","2037.39"
"META_CAMP_044","2025-07-08","Meta","acquisition","Desktop","Desktop","India","10667","83","10","1829.15","1737.69"
"MOLOCO_CAMP_005","2025-07-06","Moloco","retargeting","Mobile","Android","Germany","1000","26","0","923.6","831.24"
"GOOGLE_CAMP_043","2025-07-07","Google","acquisition","Mobile","iOS","Canada","6400","98","7","239.44","263.38"
"GOOGLE_CAMP_007","2025-07-06","Google","acquisition","Desktop","Desktop","UK","1359","50","9","3417.67","3759.44"
"GOOGLE_CAMP_024","2025-06-13","Google","acquisition","Mobile","iOS","Canada","6019","91","16","3781.32","4159.45"
"GOOGLE_CAMP_029","2025-07-10","Google","acquisition","Mobile","iOS","Brazil","12838","385","80","494.16","543.58"
"GOOGLE_CAMP_001","2025-06-26","Google","acquisition","Mobile","Android","Canada","18783","887","84","6152.03","6767.23"
"MOLOCO_CAMP_027","2025-07-08","Moloco","retargeting","Mobile","iOS","Canada","12382","543","72","7389.17","6650.25"
"GOOGLE_CAMP_006","2025-06-25","Google","acquisition","Mobile","iOS","Canada","6438","307","84","12542.43","13796.67"
"AFFILIATE_CAMP_010","2025-07-10","Affiliate","acquisition","Desktop","Desktop","Canada","1592","24","6","803.3","522.14"
"GOOGLE_CAMP_028","2025-06-30","Google","acquisition","Mobile","Android","Brazil","5794","32","7","902.26","992.49"
"META_CAMP_001","2025-07-11","Meta","acquisition","Desktop","Desktop","UK","4830","118","25","15000.0","14250.0"
"GOOGLE_CAMP_048","2025-07-06","Google","acquisition","Mobile","iOS","Japan","8449","140","16","189.8","208.78"
"GOOGLE_CAMP_049","2025-07-07","Google","acquisition","Mobile","iOS","Japan","4591","187","48","7940.73","8734.8"
"META_CAMP_019","2025-07-07","Meta","acquisition","Desktop","Desktop","Japan","1288","19","2","626.38","595.06"
"GOOGLE_CAMP_024","2025-06-26","Google","acquisition","Desktop","Desktop","UK","2274","91","17","3913.48","4304.83"
"AFFILIATE_CAMP_006","2025-06-23","Affiliate","acquisition","Desktop","Desktop","India","2504","56","5","3083.78","2004.46"
"GOOGLE_CAMP_008","2025-06-28","Google","acquisition","Desktop","Desktop","Brazil","7068","123","6","1916.33","2107.96"
"GOOGLE_CAMP_047","2025-06-27","Google","acquisition","Desktop","Desktop","Brazil","7706","268","8","3565.58","3922.14"
"GOOGLE_CAMP_033","2025-07-09","Google","acquisition","Desktop","Desktop","Canada","10065","96","23","4853.31","5338.64"
"META_CAMP_011","2025-07-10","Meta","acquisition","Mobile","iOS","Germany","11597","244","28","1137.55","1080.67"
"GOOGLE_CAMP_049","2025-07-08","Google","acquisition","Mobile","iOS","India","7657","72","2","6866.1","7552.71"
"GOOGLE_CAMP_019","2025-06-16","Google","acquisition","Mobile","Android","UK","1062","44","11","2727.58","3000.34"
"GOOGLE_CAMP_022","2025-06-21","Google","acquisition","Mobile","Android","Germany","1121","27","0","5878.53","6466.38"
"MOLOCO_CAMP_024","2025-07-07","Moloco","retargeting","Desktop","Desktop","Japan","1044","16","3","1680.46","1512.41"
"GOOGLE_CAMP_013","2025-06-30","Google","acquisition","Mobile","iOS","UK","5050","161","8","1194.42","1313.86"
"AFFILIATE_CAMP_024","2025-07-07","Affiliate","acquisition","Mobile","iOS","Japan","1000","33","2","509.67","331.29"
"GOOGLE_CAMP_043","2025-06-16","Google","acquisition","Mobile","Android","UK","17419","631","147","1685.95","1854.55"
"TABOOLA_CAMP_040","2025-06-12","Taboola","acquisition","Mobile","Android","Canada","20000","211","25","2381.6","1428.96"
"GOOGLE_CAMP_025","2025-06-17","Google","acquisition","Mobile","Android","Canada","10531","303","12","2339.24","2573.16"
"GOOGLE_CAMP_035","2025-07-03","Google","acquisition","Mobile","iOS","Brazil","4675","137","29","1400.04","1540.04"
"GOOGLE_CAMP_021","2025-06-27","Google","acquisition","Mobile","Android","USA","1882","85","18","806.09","886.7"
"GOOGLE_CAMP_049","2025-06-17","Google","acquisition","Mobile","iOS","Germany","12426","615","119","15000.0","16500.0"
"GOOGLE_CAMP_045","2025-06-19","Google","acquisition","Mobile","Android","Canada","3514","18","4","345.41","379.95"
"GOOGLE_CAMP_003","2025-06-23","Google","acquisition","Mobile","iOS","Germany","14792","738","22","1325.08","1457.59"
"GOOGLE_CAMP_031","2025-07-05","Google","acquisition","Mobile","Android","UK","15146","507","13","6545.17","7199.69"
"AFFILIATE_CAMP_044","2025-06-15","Affiliate","acquisition","Mobile","Android","Germany","6629","186","30","391.97","254.78"
"TIKTOK_CAMP_004","2025-06-13","TikTok","acquisition","Mobile","Android","UK","6344","48","2","15000.0","20100.0"
"META_CAMP_038","2025-06-19","Meta","acquisition","Desktop","Desktop","Germany","15442","207","36","15000.0","14250.0"
"MOLOCO_CAMP_018","2025-06-15","Moloco","retargeting","Mobile","Android","Canada","1060","22","5","11096.65","9986.98"
"GOOGLE_CAMP_035","2025-07-04","Google","acquisition","Desktop","Desktop","Brazil","1609","17","2","2210.48","2431.53"
"GOOGLE_CAMP_037","2025-06-26","Google","acquisition","Mobile","iOS","UK","10392","294","12","3771.79","4148.97"
"MOLOCO_CAMP_018","2025-07-03","Moloco","retargeting","Mobile","Android","Canada","12897","189","7","51.36","46.22"
"META_CAMP_010","2025-07-12","Meta","acquisition","Mobile","Android","Brazil","1000","6","0","2793.49","2653.82"
"GOOGLE_CAMP_035","2025-06-23","Google","acquisition","Desktop","Desktop","Canada","2524","60","3","1071.15","1178.27"
"META_CAMP_034","2025-07-05","Meta","acquisition","Desktop","Desktop","Germany","2051","24","3","1603.87","1523.68"
"GOOGLE_CAMP_006","2025-06-19","Google","acquisition","Desktop","Desktop","Brazil","19631","450","98","5234.67","5758.14"
"AFFILIATE_CAMP_006","2025-06-27","Affiliate","acquisition","Desktop","Desktop","Brazil","1746","60","12","2727.2","1772.68"
"META_CAMP_027","2025-07-01","Meta","acquisition","Mobile","Android","India","12852","297","61","4787.88","4548.49"
"META_CAMP_049","2025-06-30","Meta","acquisition","Desktop","Desktop","Japan","8953","84","20","8965.33","8517.06"
"GOOGLE_CAMP_005","2025-06-17","Google","acquisition","Mobile","Android","Japan","1000","43","4","1491.96","1641.16"
"META_CAMP_003","2025-06-13","Meta","acquisition","Mobile","iOS","Brazil","1000","24","1","4721.46","4485.39"
"MOLOCO_CAMP_049","2025-06-19","Moloco","retargeting","Desktop","Desktop","Japan","3083","86","23","4244.85","3820.36"
"GOOGLE_CAMP_034","2025-06-21","Google","acquisition","Mobile","Android","Canada","9223","289","38","956.14","1051.75"
"AFFILIATE_CAMP_049","2025-06-27","Affiliate","acquisition","Mobile","Android","Japan","1843","40","2","1016.47","660.71"
"AFFILIATE_CAMP_013","2025-06-19","Affiliate","acquisition","Desktop","Desktop","USA","12998","253","17","1191.34","774.37"
"GOOGLE_CAMP_040","2025-06-26","Google","acquisition","Mobile","Android","Brazil","16997","203","53","5727.35","6300.09"
"MOLOCO_CAMP_011","2025-06-23","Moloco","retargeting","Mobile","iOS","UK","1000","39","4","1245.61","1121.05"
"META_CAMP_044","2025-07-06","Meta","acquisition","Desktop","Desktop","UK","3958","47","9","8476.31","8052.49"
"META_CAMP_030","2025-07-12","Meta","acquisition","Desktop","Desktop","Canada","2845","50","11","5044.24","4792.03"
"META_CAMP_025","2025-06-19","Meta","acquisition","Mobile","Android","India","1985","94","6","1270.22","1206.71"
